episode_id,total_reward,average_reward,completed_tasks,task_completion_rate,sla_violations,sla_compliance_rate,energy_consumed,energy_efficiency,average_latency,resource_utilization,fairness_index,response_time,run_id,config_name,experiment_id
3,41.191802140896705,0.8238360428179341,8,0.16,5,0.375,364.88403008366686,0.02192477428558773,68.99941932442002,0.5475799946791243,0.6298285471255486,32.78867355654753,0,without_resource_efficiency_and_task_fairness,exp_015
4,42.92605136728069,0.8585210273456139,2,0.04,1,0.5,585.7169895338334,0.0034146183835162118,67.91054037748249,0.505818226728929,0.34216809069014575,29.29733770804036,0,without_resource_efficiency_and_task_fairness,exp_015
5,39.53510051714513,0.7907020103429027,1,0.02,4,-3.0,416.00430844769903,0.0024038212578409443,70.60003253133357,0.4868888191998179,0.752820013837645,27.63390327500274,0,without_resource_efficiency_and_task_fairness,exp_015
6,40.73809229796971,0.8147618459593942,6,0.12,2,0.6666666666666667,516.1489673560652,0.011624551010408012,67.70991207414822,0.4963692407586018,0.5000634136048717,28.65401011458322,0,without_resource_efficiency_and_task_fairness,exp_015
7,40.86143214333587,0.8172286428667174,7,0.14,2,0.7142857142857143,535.5047665397283,0.01307177907160735,70.45728448131625,0.5456206415437364,0.8876105645958623,25.995161670839558,0,without_resource_efficiency_and_task_fairness,exp_015
8,42.599101002336674,0.8519820200467335,4,0.08,1,0.75,456.5323959703037,0.008761700232682261,70.6268144535182,0.5374597367810986,0.45058043104569523,25.699983654989754,0,without_resource_efficiency_and_task_fairness,exp_015
9,42.21045488449838,0.8442090976899677,4,0.08,2,0.5,520.8808277235494,0.00767929973057666,67.66459269347645,0.5062075898504664,0.7152950320723572,27.24416150444401,0,without_resource_efficiency_and_task_fairness,exp_015
10,43.010463190995814,0.8602092638199162,4,0.08,1,0.75,404.28059919227445,0.009894118114971958,65.38259389813987,0.48296544922987794,0.553716562635297,28.25313981464849,0,without_resource_efficiency_and_task_fairness,exp_015
11,41.045771931288996,0.82091543862578,8,0.16,4,0.5,483.04146893241347,0.016561725057852847,68.20974677001266,0.5122822611229355,0.4766894200153957,22.742209746945147,0,without_resource_efficiency_and_task_fairness,exp_015
12,41.803011594620315,0.8360602318924063,7,0.14,2,0.7142857142857143,477.9008574526773,0.014647389496875204,68.46296646631478,0.5096832368588741,0.6061368618289426,32.658296342243545,0,without_resource_efficiency_and_task_fairness,exp_015
13,43.15385407823419,0.8630770815646838,6,0.12,1,0.8333333333333334,469.05623056169463,0.012791643323477448,69.58690423609421,0.5091814700706648,0.7483166647265224,26.387286479469218,0,without_resource_efficiency_and_task_fairness,exp_015
14,41.25742702525773,0.8251485405051546,9,0.18,2,0.7777777777777778,587.2568545517278,0.015325491614516773,69.54822182451909,0.5320512990719818,0.6992248265395496,30.975202862707533,0,without_resource_efficiency_and_task_fairness,exp_015
15,42.465300185569305,0.8493060037113861,4,0.08,5,-0.25,472.0972695858414,0.008472830193466476,68.72644620341617,0.46522831723805164,0.6052143101271615,20.420213375424183,0,without_resource_efficiency_and_task_fairness,exp_015
16,42.65364811939354,0.8530729623878708,5,0.1,1,0.8,465.95935937663205,0.010730549562710964,73.25618844080238,0.4822837572253002,0.6856818969251481,39.067980720560776,0,without_resource_efficiency_and_task_fairness,exp_015
17,41.126644043398755,0.8225328808679752,6,0.12,2,0.6666666666666667,432.94529222536505,0.013858563905752703,71.55517014213773,0.5694583784602711,0.9306332040274504,29.399675579493927,0,without_resource_efficiency_and_task_fairness,exp_015
18,41.80781860182563,0.8361563720365126,6,0.12,2,0.6666666666666667,423.7715637658775,0.01415857153481596,70.4159287796394,0.49263696450562117,0.8072285224926541,29.59509987492662,0,without_resource_efficiency_and_task_fairness,exp_015
19,41.596246457648434,0.8319249291529687,4,0.08,2,0.5,366.4771126817678,0.010914733448779978,68.17144864321244,0.516978068786849,0.8096501529129927,35.73581048472762,0,without_resource_efficiency_and_task_fairness,exp_015
0,41.499218648623525,0.8299843729724705,5,0.1,5,0.0,365.4120671875172,0.013683182491710565,71.46135292809501,0.4556032957950514,0.8468315319558054,32.775350068481956,1,without_resource_efficiency_and_task_fairness,exp_015
1,42.66205238545322,0.8532410477090644,6,0.12,5,0.16666666666666663,386.5701496455019,0.01552111565133057,68.65550722155311,0.5066918979094845,0.3177379839243777,34.53071164838989,1,without_resource_efficiency_and_task_fairness,exp_015
2,39.391510105067184,0.7878302021013437,5,0.1,2,0.6,416.4258348721532,0.012006939966957259,67.6021864262517,0.4889648666498886,0.5624266929439542,25.17572264278723,1,without_resource_efficiency_and_task_fairness,exp_015
3,40.12988215445948,0.8025976430891896,3,0.06,5,-0.6666666666666667,587.9042475962159,0.005102871789523893,66.49619356984137,0.5751819568165775,0.5765414884951257,30.589151193662804,1,without_resource_efficiency_and_task_fairness,exp_015
4,42.74707415405841,0.8549414830811682,9,0.18,2,0.7777777777777778,468.20425348376466,0.01922237983323251,72.1889130952112,0.5436819343857016,0.6362759179309488,22.75316057705782,1,without_resource_efficiency_and_task_fairness,exp_015
5,41.203544734688315,0.8240708946937663,7,0.14,2,0.7142857142857143,386.14464755163965,0.018127921866543238,68.29737900189072,0.5032016277018075,0.9369551673378295,27.17108709801041,1,without_resource_efficiency_and_task_fairness,exp_015
6,41.14227841513536,0.8228455683027072,7,0.14,5,0.2857142857142857,464.11407530185744,0.01508249883489794,65.7365468286194,0.546007636694778,0.6042985088404159,31.618140799016427,1,without_resource_efficiency_and_task_fairness,exp_015
7,42.082546436355926,0.8416509287271186,4,0.08,2,0.5,559.6081084287288,0.007147859260351366,65.20588799318126,0.5009518151573421,0.26540660089119533,32.93839776573674,1,without_resource_efficiency_and_task_fairness,exp_015
8,39.08530888031435,0.781706177606287,4,0.08,5,-0.25,523.232017894566,0.007644792105986949,67.62832775753279,0.4882047016319232,0.8984584657321355,31.281142205738515,1,without_resource_efficiency_and_task_fairness,exp_015
9,40.63350027941176,0.8126700055882352,5,0.1,1,0.8,443.34730474636734,0.01127784007362,66.60651140996069,0.5056781739908097,0.6540815138971791,32.0613832346906,1,without_resource_efficiency_and_task_fairness,exp_015
10,40.42080758050175,0.808416151610035,4,0.08,3,0.25,425.9513539530467,0.009390743714928833,73.86329616656451,0.5167588709912785,0.7235014977422235,27.646340388473945,1,without_resource_efficiency_and_task_fairness,exp_015
11,43.74035886825267,0.8748071773650534,4,0.08,0,1.0,533.9203394787496,0.007491754301596901,65.86010924316717,0.4866589074957997,0.9370563078059914,29.360521663903175,1,without_resource_efficiency_and_task_fairness,exp_015
12,41.30528821670729,0.8261057643341458,5,0.1,2,0.6,457.3728289277289,0.010932000511971969,69.10351838965008,0.5526852866809492,0.5771709745480462,33.83467975379732,1,without_resource_efficiency_and_task_fairness,exp_015
13,43.50908499200461,0.8701816998400922,7,0.14,0,1.0,546.0650888996021,0.012818984663725682,68.29397191609007,0.49638530839372286,0.7528089465109903,27.254559103378195,1,without_resource_efficiency_and_task_fairness,exp_015
14,42.17637955772792,0.8435275911545584,5,0.1,1,0.8,604.8876504876515,0.008265997819543966,70.17452141439816,0.469529259669441,0.6642491632515584,26.966085112007235,1,without_resource_efficiency_and_task_fairness,exp_015
15,43.291090960127725,0.8658218192025545,4,0.08,0,1.0,495.1150487527892,0.008078930361894936,69.57636552619597,0.477820000098798,0.7626808379434133,29.48355313485771,1,without_resource_efficiency_and_task_fairness,exp_015
16,42.216962340987756,0.8443392468197551,4,0.08,2,0.5,621.4433476898851,0.0064366285597381515,69.63130327528098,0.5193939169341802,0.8685542990866463,33.33346623274406,1,without_resource_efficiency_and_task_fairness,exp_015
17,43.23339146954181,0.8646678293908362,7,0.14,2,0.7142857142857143,429.202870616962,0.016309303779673653,68.79171891519454,0.5205399304892384,0.7597445263379116,37.29346439713901,1,without_resource_efficiency_and_task_fairness,exp_015
18,41.48620814078089,0.8297241628156178,2,0.04,1,0.5,493.6655041526959,0.004051326218210659,66.4282232982007,0.5178978247527624,0.5918675853812274,35.714955926307155,1,without_resource_efficiency_and_task_fairness,exp_015
19,40.734102306347324,0.8146820461269465,2,0.04,1,0.5,527.7196668158685,0.0037898909700817313,67.49551654707719,0.49542603820464853,0.8324308221225782,30.073486951767077,1,without_resource_efficiency_and_task_fairness,exp_015
0,41.06839678508107,0.8213679357016214,3,0.06,1,0.6666666666666667,359.0000992102457,0.008356543651658081,68.91651620415769,0.5172485725376184,0.7780629461628721,32.300154052563585,2,without_resource_efficiency_and_task_fairness,exp_015
1,41.39377071730548,0.8278754143461096,6,0.12,6,0.0,435.7622844331524,0.013768974999304748,75.86802005867163,0.5134442457172511,0.8923117305876597,30.3002576776056,2,without_resource_efficiency_and_task_fairness,exp_015
2,41.94495166203609,0.8388990332407218,8,0.16,3,0.625,445.0623962363146,0.01797500770150944,64.00664585598126,0.5550095247647571,0.8323126361399209,32.66503561982618,2,without_resource_efficiency_and_task_fairness,exp_015
3,42.06950290161244,0.8413900580322488,4,0.08,3,0.25,623.2655558016577,0.006417810133683889,74.49076216746663,0.5533681472485482,0.6964832354949321,25.41100681709963,2,without_resource_efficiency_and_task_fairness,exp_015
4,41.86434689675114,0.8372869379350227,7,0.14,2,0.7142857142857143,391.1247572656112,0.017897102829638394,71.5132044261291,0.538126994620113,0.7231468848548623,28.088191552827535,2,without_resource_efficiency_and_task_fairness,exp_015
5,42.31900886132201,0.8463801772264402,5,0.1,2,0.6,557.2204048146035,0.008973110023965442,67.61149668251188,0.5402103931413476,0.8660759295649071,30.48094314565711,2,without_resource_efficiency_and_task_fairness,exp_015
6,42.53032695670792,0.8506065391341583,6,0.12,3,0.5,536.838759300827,0.011176540247977504,64.7654887414293,0.4512282830524186,0.7423757504135493,28.121313870603913,2,without_resource_efficiency_and_task_fairness,exp_015
7,41.39574827791887,0.8279149655583774,5,0.1,2,0.6,530.882188421323,0.009418285467192694,67.30361876378093,0.495635214428714,0.42615152705229453,30.17565852167686,2,without_resource_efficiency_and_task_fairness,exp_015
8,40.093438690260754,0.801868773805215,3,0.06,2,0.33333333333333337,392.0823636537397,0.007651453567162726,69.6852150230075,0.5358016455261999,0.8419442858127324,25.634085182173344,2,without_resource_efficiency_and_task_fairness,exp_015
9,40.8083396520294,0.816166793040588,4,0.08,6,-0.5,624.080484688046,0.0064094297100148025,72.70751030793335,0.5610922195174863,0.7319770688986827,32.6027249688787,2,without_resource_efficiency_and_task_fairness,exp_015
10,41.609034732198396,0.8321806946439679,4,0.08,0,1.0,432.5574926171796,0.009247325657909861,70.14648259041915,0.4973953517299781,0.8837650106350728,31.68576532130555,2,without_resource_efficiency_and_task_fairness,exp_015
11,43.89872598040531,0.8779745196081062,3,0.06,3,0.0,520.1668273114935,0.005767380468119507,65.21217708076774,0.512143574862565,0.8323506858748336,39.85736088390953,2,without_resource_efficiency_and_task_fairness,exp_015
12,41.616624978149076,0.8323324995629815,3,0.06,3,0.0,501.6332701337924,0.005980464571657815,73.12410216756224,0.43754360412555743,0.6721644091847412,27.48809409207654,2,without_resource_efficiency_and_task_fairness,exp_015
13,40.95519063158032,0.8191038126316065,8,0.16,4,0.5,549.5688466524474,0.014556865893563425,73.98156015827357,0.5553547166947681,0.7613663286086197,24.2055019058226,2,without_resource_efficiency_and_task_fairness,exp_015
14,39.19236303205688,0.7838472606411376,5,0.1,5,0.0,599.3871289985756,0.008341854134161567,71.09963737367521,0.5172254831881105,0.5300597173526176,30.962800303194477,2,without_resource_efficiency_and_task_fairness,exp_015
15,41.216461291657694,0.8243292258331539,4,0.08,2,0.5,619.5329801977107,0.006456476294003728,67.95077418055826,0.5379627479531521,0.40885746415503416,35.94170739597626,2,without_resource_efficiency_and_task_fairness,exp_015
16,42.86742189158244,0.8573484378316487,8,0.16,2,0.75,622.7809365552594,0.012845608351870546,72.33291163864821,0.5255563962434517,0.5523817755460292,25.126456288615216,2,without_resource_efficiency_and_task_fairness,exp_015
17,41.82433851835411,0.8364867703670822,7,0.14,1,0.8571428571428572,465.1341192994277,0.015049422756909788,70.08307065919912,0.5385159836430484,0.7598620331299826,41.75186645356264,2,without_resource_efficiency_and_task_fairness,exp_015
18,42.02308220978317,0.8404616441956634,7,0.14,1,0.8571428571428572,648.2846938026104,0.010797725238491223,70.68572384629789,0.5371393425464265,0.4123712558961969,34.43454849703724,2,without_resource_efficiency_and_task_fairness,exp_015
19,41.04400122420373,0.8208800244840746,1,0.02,0,1.0,592.5681522441606,0.0016875696005815074,71.01759366599751,0.4996421110401218,0.44684241959484544,31.58810209427544,2,without_resource_efficiency_and_task_fairness,exp_015
0,40.49761457554966,0.8099522915109932,1,0.02,2,-1.0,376.4404075876739,0.0026564629615833616,70.8758960572377,0.44146865956200776,0.6734599404050308,29.07065701443385,3,without_resource_efficiency_and_task_fairness,exp_015
1,40.81677937453432,0.8163355874906864,4,0.08,2,0.5,462.15389865610746,0.008655125514750733,73.12292223532363,0.4992467834158406,0.763387754804181,33.42161694221023,3,without_resource_efficiency_and_task_fairness,exp_015
2,42.1092118311268,0.8421842366225359,2,0.04,1,0.5,544.7296933305191,0.00367154576753811,67.28924241029092,0.49128785138306924,0.3570528079718602,29.623492850904,3,without_resource_efficiency_and_task_fairness,exp_015
3,41.132887094723905,0.8226577418944782,3,0.06,1,0.6666666666666667,414.99994507096085,0.007228916619463721,64.67519681712952,0.5339333567518596,0.5902785156731716,29.60940451109234,3,without_resource_efficiency_and_task_fairness,exp_015
4,41.62470571991484,0.8324941143982969,2,0.04,2,0.0,470.01239780129157,0.004255206903809259,71.69881045335876,0.5057204393246932,0.8744240904717625,32.53983768271788,3,without_resource_efficiency_and_task_fairness,exp_015
5,41.19554103019044,0.8239108206038088,7,0.14,2,0.7142857142857143,633.2651314118391,0.011053821934572305,74.21564564680286,0.5176207760085713,0.6129550500281691,34.90279117290851,3,without_resource_efficiency_and_task_fairness,exp_015
6,40.1267759961775,0.80253551992355,5,0.1,3,0.4,387.29966339535986,0.012909900195022746,66.06568743889746,0.4968929392260136,0.5194912894421608,25.73167417463584,3,without_resource_efficiency_and_task_fairness,exp_015
7,41.004878060875285,0.8200975612175057,1,0.02,1,0.0,463.0140181434093,0.0021597618232160522,64.58184158815548,0.47179407746344215,0.6442804018646473,22.80561738501212,3,without_resource_efficiency_and_task_fairness,exp_015
8,41.90443053722389,0.8380886107444777,3,0.06,2,0.33333333333333337,479.7885156525853,0.006252754916235425,69.67077290028284,0.49584658405702897,0.5796716697764461,31.49199231811289,3,without_resource_efficiency_and_task_fairness,exp_015
9,41.72734376591079,0.8345468753182158,4,0.08,2,0.5,480.5283690057471,0.008324170346646401,69.96773091752111,0.4653467468012991,0.9707053360020836,20.32866543934989,3,without_resource_efficiency_and_task_fairness,exp_015
10,43.29943595031805,0.865988719006361,7,0.14,1,0.8571428571428572,544.4569781932402,0.01285684687746906,71.19989444696331,0.550010963809282,0.8644438289522339,33.76557665520219,3,without_resource_efficiency_and_task_fairness,exp_015
11,41.83893971142145,0.836778794228429,6,0.12,3,0.5,490.738994342174,0.012226458604625219,67.94518952234368,0.4590787873351708,0.3039485541056078,35.69374722206841,3,without_resource_efficiency_and_task_fairness,exp_015
12,39.293629726754155,0.7858725945350831,4,0.08,5,-0.25,582.5698359006059,0.006866129609708205,72.48307796778818,0.5065233990559109,0.8009710645876335,37.83921401367895,3,without_resource_efficiency_and_task_fairness,exp_015
13,41.278619216151824,0.8255723843230365,5,0.1,5,0.0,548.2861144617697,0.00911932633002807,72.48943986924641,0.47739038222235136,0.569690682564996,29.56119260867755,3,without_resource_efficiency_and_task_fairness,exp_015
14,40.00842063733468,0.8001684127466936,4,0.08,6,-0.5,467.0728127637229,0.008563975231894885,69.15351347411459,0.4416967664983429,0.6393662815702752,23.327831074642848,3,without_resource_efficiency_and_task_fairness,exp_015
15,43.12767396324939,0.8625534792649878,5,0.1,3,0.4,370.62875998965325,0.013490588264492976,66.41672210871752,0.45078979769935557,0.8217683848007761,40.85050279184239,3,without_resource_efficiency_and_task_fairness,exp_015
16,41.44846889803947,0.8289693779607894,4,0.08,1,0.75,521.6167225230267,0.0076684658050306664,67.73967686464806,0.52794565082337,0.8028690006726186,27.317901578274988,3,without_resource_efficiency_and_task_fairness,exp_015
17,40.68023005684243,0.8136046011368486,2,0.04,0,1.0,534.7412040189001,0.0037401269716431113,69.64106397919231,0.5157085079585698,0.720007097472926,31.292261881459016,3,without_resource_efficiency_and_task_fairness,exp_015
18,41.337902216268056,0.8267580443253612,3,0.06,1,0.6666666666666667,469.469601826493,0.006390190096075151,69.2831341252791,0.4609060804646149,0.8109153220508536,27.50509664158395,3,without_resource_efficiency_and_task_fairness,exp_015
19,41.66467489999748,0.8332934979999496,4,0.08,5,-0.25,523.5409996296062,0.007640280327290342,69.73711131591516,0.46269374993328827,0.5816145396458787,19.695489649781123,3,without_resource_efficiency_and_task_fairness,exp_015
0,40.810961473875516,0.8162192294775104,5,0.1,4,0.19999999999999996,574.617029528126,0.008701447647846406,68.52441141352027,0.4851832557030827,0.808914275899723,27.588552959623325,4,without_resource_efficiency_and_task_fairness,exp_015
1,41.22494752420901,0.8244989504841801,5,0.1,2,0.6,479.93129212560615,0.010418157936431065,70.06622925361614,0.4758767396878713,0.7299401483506345,32.38626693959853,4,without_resource_efficiency_and_task_fairness,exp_015
2,42.08335457433717,0.8416670914867435,9,0.18,2,0.7777777777777778,425.4620377364743,0.02115347363981386,69.62178955533642,0.4976088609963625,0.8339343837701828,31.48922146767032,4,without_resource_efficiency_and_task_fairness,exp_015
3,41.94306748311047,0.8388613496622094,7,0.14,2,0.7142857142857143,550.5873376025376,0.012713695942374209,71.54627332887264,0.49554616817356156,0.8944609994760103,28.801280012883577,4,without_resource_efficiency_and_task_fairness,exp_015
4,42.448900428831756,0.8489780085766351,4,0.08,2,0.5,641.8618973465087,0.006231870152343071,73.75503411980533,0.5227297165742932,0.7092599649199873,35.50913195522169,4,without_resource_efficiency_and_task_fairness,exp_015
5,42.430890392158595,0.8486178078431719,1,0.02,4,-3.0,534.5272947137307,0.0018708118554274314,70.46548971709807,0.49676611263651294,0.6824282743669958,29.28067759694792,4,without_resource_efficiency_and_task_fairness,exp_015
6,42.43580733802206,0.8487161467604412,9,0.18,2,0.7777777777777778,532.1506177820833,0.016912505030080634,72.73331895542718,0.49652245852323323,0.7233744473052712,27.439749873010967,4,without_resource_efficiency_and_task_fairness,exp_015
7,40.94162132832389,0.8188324265664778,4,0.08,3,0.25,429.8078176901873,0.009306484980883404,67.6478188151011,0.49952229898444706,0.42764872479366817,25.44726953690945,4,without_resource_efficiency_and_task_fairness,exp_015
8,40.803169300821104,0.816063386016422,2,0.04,0,1.0,580.6203169924709,0.003444591829579286,66.70357850746764,0.4580864740028959,0.4825670234305889,31.909007054431434,4,without_resource_efficiency_and_task_fairness,exp_015
9,42.328610338596654,0.8465722067719331,9,0.18,3,0.6666666666666667,525.2265828227441,0.017135461711840584,68.1691235277325,0.509320057505656,0.8062343453505076,28.812070243566808,4,without_resource_efficiency_and_task_fairness,exp_015
10,40.346938844052524,0.8069387768810504,3,0.06,5,-0.6666666666666667,445.87248330256136,0.006728381123183715,71.28988800195364,0.5171705335062854,0.6407941882507113,30.85554183457167,4,without_resource_efficiency_and_task_fairness,exp_015
11,42.01944139199994,0.8403888278399988,11,0.22,2,0.8181818181818181,545.1414533223931,0.02017824902685335,72.42912092984339,0.49875513372099356,0.5656303543658725,29.284082750169947,4,without_resource_efficiency_and_task_fairness,exp_015
12,42.50784000533644,0.8501568001067288,8,0.16,1,0.875,419.44589035714245,0.019072781934252117,66.42293271960695,0.5034980684990196,0.7220365299091164,22.06813550550809,4,without_resource_efficiency_and_task_fairness,exp_015
13,40.63774534777235,0.812754906955447,5,0.1,4,0.19999999999999996,590.203381661001,0.00847165596701356,69.66576413382131,0.47995151886455484,0.5577362489311611,27.71090219079414,4,without_resource_efficiency_and_task_fairness,exp_015
14,41.27522465132346,0.8255044930264692,3,0.06,5,-0.6666666666666667,411.04610998742737,0.007298451261567128,75.32161061830334,0.5526941553181559,0.5507440778640467,32.25603957356448,4,without_resource_efficiency_and_task_fairness,exp_015
15,41.477654566817435,0.8295530913363487,7,0.14,3,0.5714285714285714,418.29066072452264,0.01673477478047269,68.68903397824046,0.558685849781187,0.558805766953706,28.77331283908959,4,without_resource_efficiency_and_task_fairness,exp_015
16,42.23751977892886,0.8447503955785772,6,0.12,1,0.8333333333333334,482.7706374164959,0.012428262066865677,74.71004349536219,0.5010049381112266,0.6528516295218408,26.1915768958125,4,without_resource_efficiency_and_task_fairness,exp_015
17,40.94190529949315,0.8188381059898631,8,0.16,0,1.0,532.9660855899575,0.015010335960016179,72.88925407922666,0.48715376860752313,0.6227753734053197,30.60899295707203,4,without_resource_efficiency_and_task_fairness,exp_015
18,41.79296730632143,0.8358593461264285,8,0.16,2,0.75,483.58113848935653,0.01654324241220603,80.77943153860745,0.5142849824721991,0.7199510454616551,33.825500742253645,4,without_resource_efficiency_and_task_fairness,exp_015
19,42.087328728876,0.84174657457752,4,0.08,1,0.75,487.4411540010703,0.00820611876360201,69.95598277221457,0.4523328027402731,0.8393152874184273,38.09649595599939,4,without_resource_efficiency_and_task_fairness,exp_015
0,39.70122516587563,0.7940245033175125,6,0.12,4,0.33333333333333337,455.08282912598423,0.013184413069426032,68.309846375998,0.523020148723717,0.8393470319213846,38.76891529489482,0,without_resource_efficiency_and_load_balancing,exp_016
1,39.89285408750844,0.7978570817501688,6,0.12,4,0.33333333333333337,459.0584433954885,0.013070231222892189,69.88944477485174,0.46151157071486326,0.6326453600427476,26.88224251014589,0,without_resource_efficiency_and_load_balancing,exp_016
2,40.462247697131005,0.8092449539426201,3,0.06,2,0.33333333333333337,429.40086652379733,0.00698647868199805,70.29144222940894,0.4947916639617768,0.6786184903893205,34.998529134941656,0,without_resource_efficiency_and_load_balancing,exp_016
3,40.38063945182674,0.8076127890365348,8,0.16,3,0.625,490.2247709562216,0.016319044801419106,73.46262147325315,0.530234579300826,0.5588875410666511,29.084082570201375,0,without_resource_efficiency_and_load_balancing,exp_016
4,40.191727492526844,0.8038345498505369,5,0.1,6,-0.19999999999999996,532.5479612306796,0.00938882572838203,73.78880908151906,0.5053204105559753,0.6819212233705674,26.554196402069802,0,without_resource_efficiency_and_load_balancing,exp_016
5,41.10944033967546,0.8221888067935091,6,0.12,0,1.0,463.45733377525056,0.012946175543549918,75.22101580912225,0.5561203156602035,0.7786976682335511,35.639200223223604,0,without_resource_efficiency_and_load_balancing,exp_016
6,40.54932436111335,0.810986487222267,2,0.04,3,-0.5,521.1730392240117,0.0038374970489222786,69.2965455644349,0.4679155261419618,0.7598040315091638,30.922551937864746,0,without_resource_efficiency_and_load_balancing,exp_016
7,40.08628436694465,0.801725687338893,4,0.08,1,0.75,446.68853543530815,0.008954785454929818,70.84392144860546,0.5381686692461334,0.6592495405055833,31.825325346067014,0,without_resource_efficiency_and_load_balancing,exp_016
8,41.98966247481241,0.8397932494962482,5,0.1,1,0.8,435.01832619980644,0.011493768650342953,71.55749284978614,0.4568936335549039,0.8943826443365501,28.73058229641786,0,without_resource_efficiency_and_load_balancing,exp_016
9,39.063840272763954,0.7812768054552791,1,0.02,3,-2.0,589.4106856306879,0.0016966098925233577,70.33143443934567,0.46620960599418326,0.3644016358043728,24.752238316955683,0,without_resource_efficiency_and_load_balancing,exp_016
10,41.78261023623665,0.835652204724733,4,0.08,3,0.25,497.8616589852529,0.008034360404761524,66.85332175184374,0.5113783654022642,0.7914734300209688,38.65701828080173,0,without_resource_efficiency_and_load_balancing,exp_016
11,40.37682578985371,0.8075365157970742,4,0.08,4,0.0,396.44972439956734,0.010089551723255947,68.32380943789906,0.5113725272867349,0.7460539462866396,34.57256622127942,0,without_resource_efficiency_and_load_balancing,exp_016
12,39.77912866584898,0.7955825733169796,8,0.16,1,0.875,513.0871469157313,0.015591893205841518,67.11591504053628,0.529842446400237,0.5994944407837699,35.802404913830266,0,without_resource_efficiency_and_load_balancing,exp_016
13,38.31489054432902,0.7662978108865803,4,0.08,0,1.0,525.8325630216776,0.0076069842023745084,77.6200263379128,0.48493865224155447,0.6952722596278919,26.094596552977492,0,without_resource_efficiency_and_load_balancing,exp_016
14,40.625329785158705,0.8125065957031741,6,0.12,3,0.5,591.60811223201,0.010141848760936175,68.26486524928478,0.481067407891731,0.7466434322419183,34.842005774953044,0,without_resource_efficiency_and_load_balancing,exp_016
15,41.09561000804449,0.8219122001608897,5,0.1,3,0.4,500.0479893495758,0.00999904030511875,71.55392654908128,0.5193161481736748,0.9150316700017751,28.73252701833384,0,without_resource_efficiency_and_load_balancing,exp_016
16,38.382045811488354,0.767640916229767,0,0.0,6,-5.0,536.1094957284056,0.0,76.54202531484844,0.504448360907702,0.4757705289318936,26.23231302910631,0,without_resource_efficiency_and_load_balancing,exp_016
17,40.079058382953775,0.8015811676590755,0,0.0,2,-1.0,439.9040571256995,0.0,74.8356191016819,0.5048053900845024,0.5076054868947116,26.613483670391453,0,without_resource_efficiency_and_load_balancing,exp_016
18,39.81947969890927,0.7963895939781854,4,0.08,4,0.0,476.1887062148683,0.008400031222485775,73.78079965236144,0.519009890643653,0.8373666035789749,27.42702018963208,0,without_resource_efficiency_and_load_balancing,exp_016
19,39.73020623208603,0.7946041246417207,7,0.14,2,0.7142857142857143,723.8236105385242,0.00967086441790978,68.95556220166567,0.5094382435299277,0.9057315268526103,38.65584973792366,0,without_resource_efficiency_and_load_balancing,exp_016
0,40.525813555598155,0.8105162711119631,1,0.02,3,-2.0,451.64390934170996,0.0022141336998378705,66.78459038389076,0.4693102130021715,0.4714601467852101,28.456725009626574,1,without_resource_efficiency_and_load_balancing,exp_016
1,41.38311493199343,0.8276622986398686,5,0.1,1,0.8,532.7923935026581,0.00938451836207578,69.78817418195163,0.4779060051248013,0.4526301551259279,30.10558533096363,1,without_resource_efficiency_and_load_balancing,exp_016
2,39.71213431091814,0.7942426862183628,3,0.06,2,0.33333333333333337,535.9780085594114,0.005597244573640861,73.65077928466175,0.45604156153849273,0.9020583961294444,34.950498260181405,1,without_resource_efficiency_and_load_balancing,exp_016
3,40.64982953574582,0.8129965907149165,5,0.1,2,0.6,580.646793708477,0.008611086902014875,69.91506447924077,0.4747862126184046,0.7270799073119336,30.26130732004361,1,without_resource_efficiency_and_load_balancing,exp_016
4,40.33068522635505,0.806613704527101,6,0.12,4,0.33333333333333337,501.0980180568047,0.011973705310723934,70.06875619671153,0.4644008640644634,0.40969307742584554,33.511343272138454,1,without_resource_efficiency_and_load_balancing,exp_016
5,40.6214835098825,0.81242967019765,2,0.04,2,0.0,503.0333765662144,0.003975879321671093,70.68293044085245,0.5070979848708339,0.9303681887588301,32.936486192971714,1,without_resource_efficiency_and_load_balancing,exp_016
6,40.22573865477062,0.8045147730954124,5,0.1,2,0.6,379.5894013468324,0.013172127520577108,70.95729913592821,0.4791851187123541,0.656847615428031,26.93208995238116,1,without_resource_efficiency_and_load_balancing,exp_016
7,39.49071278465093,0.7898142556930187,4,0.08,5,-0.25,452.19933318855783,0.00884565656431891,67.37833042044886,0.47827089036255543,0.5706912926281794,31.903166126622295,1,without_resource_efficiency_and_load_balancing,exp_016
8,39.730147386926795,0.7946029477385359,4,0.08,2,0.5,436.8833915855923,0.0091557611871733,71.21810991179133,0.50343179911651,0.6725785838608274,21.18444027686202,1,without_resource_efficiency_and_load_balancing,exp_016
9,41.494943275351716,0.8298988655070343,5,0.1,2,0.6,525.8238313694926,0.00950888815171737,72.27037797503998,0.5269894449366458,0.5393720525593658,22.27263289843037,1,without_resource_efficiency_and_load_balancing,exp_016
10,39.330895029359986,0.7866179005871997,6,0.12,0,1.0,490.7432157085111,0.012226353432797828,67.91374421815836,0.5083516064951952,0.5458533451000032,36.668575748314424,1,without_resource_efficiency_and_load_balancing,exp_016
